subscription_id,customer_id,plan_id,start_date,end_date,status
9666,9666,4,2021-01-28,,active
9667,9667,3,2024-01-12,,active
9668,9668,3,2022-07-29,,active
9669,9669,3,2019-05-27,,active
9670,9670,4,2024-12-22,2026-12-07,cancelled
9671,9671,2,2019-12-25,,active
9672,9672,3,2019-09-07,2021-12-12,cancelled
9673,9673,3,2024-11-28,,active
9674,9674,3,2022-10-20,,active
9675,9675,4,2024-04-15,2024-09-21,cancelled
9676,9676,2,2025-02-03,2027-06-04,cancelled
9677,9677,1,2023-03-06,,active
9678,9678,1,2023-10-14,2024-12-03,cancelled
9679,9679,1,2021-07-31,,active
9680,9680,3,2022-06-16,,active
9681,9681,4,2025-03-21,,active
9682,9682,2,2025-04-12,,active
9683,9683,3,2022-07-03,,active
9684,9684,1,2024-12-08,2026-01-23,cancelled
9685,9685,2,2019-09-09,,active
9686,9686,3,2026-01-08,2026-04-26,cancelled
9687,9687,1,2020-07-25,,active
9688,9688,2,2022-06-15,,active
9689,9689,3,2022-01-17,2023-03-14,cancelled
9690,9690,4,2022-08-23,,active
9691,9691,1,2017-11-18,2018-07-17,cancelled
9692,9692,2,2023-03-01,,active
9693,9693,1,2017-11-07,2020-04-12,cancelled
9694,9694,4,2025-01-25,,active
9695,9695,3,2024-05-25,,active
9696,9696,1,2020-11-27,,active
9697,9697,1,2022-07-20,2022-09-16,cancelled
9698,9698,4,2020-11-07,,active
9699,9699,1,2025-06-08,,active
9700,9700,4,2018-09-30,2019-05-07,cancelled
9701,9701,2,2020-01-11,2021-03-14,cancelled
9702,9702,1,2019-06-23,,active
9703,9703,3,2021-06-12,,active
9704,9704,3,2018-07-23,2020-03-30,cancelled
9705,9705,1,2024-02-24,,active
9706,9706,3,2022-03-30,,active
9707,9707,1,2017-06-14,,active
9708,9708,3,2020-08-31,2021-12-05,cancelled
9709,9709,2,2022-05-10,,active
9710,9710,2,2024-06-27,,active
9711,9711,2,2019-12-11,2021-06-29,cancelled
9712,9712,3,2024-10-19,,active
9713,9713,2,2025-08-01,,active
9714,9714,3,2021-03-07,2023-07-31,cancelled
9715,9715,2,2022-01-05,,active
9716,9716,2,2019-08-14,,active
9717,9717,2,2018-04-14,2020-01-06,cancelled
9718,9718,2,2016-04-23,2018-05-28,cancelled
9719,9719,3,2017-12-01,2019-11-29,cancelled
9720,9720,1,2022-11-02,,active
9721,9721,3,2016-10-25,2018-06-25,cancelled
9722,9722,2,2024-08-16,,active
9723,9723,1,2019-07-26,2021-12-05,cancelled
9724,9724,2,2017-02-26,,active
9725,9725,2,2016-10-18,2018-06-05,cancelled
9726,9726,1,2017-11-22,,active
9727,9727,2,2017-06-16,,active
9728,9728,2,2018-08-28,,active
9729,9729,4,2017-12-30,2018-05-29,cancelled
9730,9730,4,2018-03-28,2019-12-30,cancelled
9731,9731,1,2021-10-17,,active
9732,9732,1,2019-02-01,,active
9733,9733,2,2017-02-14,2017-09-10,cancelled
9734,9734,1,2019-01-26,,active
9735,9735,3,2021-10-25,,active
9736,9736,3,2020-02-22,,active
9737,9737,1,2018-03-01,,active
9738,9738,2,2020-11-24,,active
9739,9739,2,2024-06-06,,active
9740,9740,3,2023-11-07,,active
9741,9741,4,2020-10-16,2021-11-20,cancelled
9742,9742,2,2017-02-05,,active
9743,9743,3,2018-05-04,,active
9744,9744,4,2024-02-18,,active
9745,9745,3,2019-07-14,,active
9746,9746,1,2025-05-24,,active
9747,9747,1,2025-06-09,,active
9748,9748,1,2024-09-25,,active
9749,9749,1,2018-12-22,,active
9750,9750,2,2019-07-05,,active
9751,9751,2,2021-09-10,2022-05-23,cancelled
9752,9752,3,2022-09-19,,active
9753,9753,3,2021-02-06,,active
9754,9754,1,2017-10-11,,active
9755,9755,1,2018-10-09,,active
9756,9756,3,2024-12-30,,active
9757,9757,1,2019-12-22,2022-01-05,cancelled
9758,9758,3,2023-03-12,2024-05-16,cancelled
9759,9759,3,2019-07-09,,active
9760,9760,2,2019-07-02,,active
9761,9761,1,2020-02-17,,active
9762,9762,1,2026-01-30,,active
9763,9763,4,2016-07-04,,active
9764,9764,3,2020-09-13,,active
9765,9765,1,2024-10-13,2025-10-10,cancelled
9766,9766,4,2018-05-11,,active
9767,9767,4,2016-04-09,,active
9768,9768,2,2021-04-29,,active
9769,9769,4,2024-02-04,,active
9770,9770,3,2017-10-10,2018-05-09,cancelled
9771,9771,1,2022-08-27,,active
9772,9772,3,2025-11-21,,active
9773,9773,4,2016-02-28,,active
9774,9774,1,2022-06-16,,active
9775,9775,3,2017-11-20,,active
9776,9776,3,2022-06-10,2023-05-16,cancelled
9777,9777,2,2018-07-29,,active
9778,9778,1,2024-09-29,,active
9779,9779,4,2016-12-23,2018-01-06,cancelled
9780,9780,3,2020-05-06,,active
9781,9781,2,2021-09-12,,active
9782,9782,4,2021-08-01,,active
9783,9783,2,2017-04-10,,active
9784,9784,2,2019-08-25,2019-11-15,cancelled
9785,9785,2,2020-09-08,,active
9786,9786,1,2023-02-21,,active
9787,9787,2,2022-05-08,,active
9788,9788,2,2018-12-07,,active
9789,9789,3,2023-09-05,,active
9790,9790,2,2022-08-14,,active
9791,9791,1,2020-02-15,2020-10-10,cancelled
9792,9792,2,2025-01-28,,active
9793,9793,4,2017-12-30,,active
9794,9794,1,2016-04-19,2017-08-06,cancelled
9795,9795,2,2017-12-09,,active
9796,9796,1,2016-07-07,,active
9797,9797,2,2017-03-11,2018-09-23,cancelled
9798,9798,2,2021-02-18,,active
9799,9799,2,2019-09-12,,active
9800,9800,2,2020-08-26,,active
9801,9801,2,2020-10-21,,active
9802,9802,4,2022-06-05,,active
9803,9803,3,2024-11-17,2025-08-02,cancelled
9804,9804,3,2023-06-25,,active
9805,9805,3,2018-02-22,,active
9806,9806,1,2023-01-13,2024-05-05,cancelled
9807,9807,3,2023-12-04,2025-07-23,cancelled
9808,9808,2,2020-01-15,2022-05-06,cancelled
9809,9809,1,2018-02-25,,active
9810,9810,2,2024-02-17,2024-09-01,cancelled
9811,9811,1,2019-06-12,,active
9812,9812,1,2023-05-09,2025-02-28,cancelled
9813,9813,2,2024-08-12,2025-10-04,cancelled
9814,9814,1,2016-10-01,,active
9815,9815,3,2018-08-24,,active
9816,9816,4,2021-08-12,,active
9817,9817,1,2025-06-18,,active
9818,9818,1,2023-06-13,,active
9819,9819,2,2020-02-16,,active
9820,9820,4,2026-01-15,,active
9821,9821,2,2017-10-14,2018-10-30,cancelled
9822,9822,1,2016-08-08,,active
9823,9823,1,2023-10-28,,active
9824,9824,1,2019-04-17,,active
9825,9825,2,2017-06-09,,active
9826,9826,3,2018-09-08,2019-02-04,cancelled
9827,9827,4,2021-10-15,,active
9828,9828,3,2019-02-17,2019-09-05,cancelled
9829,9829,1,2022-11-20,,active
9830,9830,1,2017-08-02,2018-05-12,cancelled
9831,9831,4,2018-06-14,,active
9832,9832,1,2016-06-11,,active
9833,9833,4,2020-02-14,,active
9834,9834,4,2024-07-13,,active
9835,9835,2,2024-09-15,,active
9836,9836,1,2019-11-05,2021-12-13,cancelled
9837,9837,4,2025-12-03,,active
9838,9838,1,2023-06-20,,active
9839,9839,1,2016-06-16,2018-07-20,cancelled
9840,9840,3,2021-09-08,,active
9841,9841,2,2022-12-12,,active
9842,9842,3,2026-02-20,2028-06-29,cancelled
9843,9843,2,2025-08-02,,active
9844,9844,1,2025-11-05,,active
9845,9845,1,2022-10-30,,active
9846,9846,1,2025-02-10,,active
9847,9847,2,2026-02-04,,active
9848,9848,2,2022-12-29,,active
9849,9849,2,2021-12-05,,active
9850,9850,2,2021-11-20,,active
9851,9851,4,2019-11-12,,active
9852,9852,1,2024-09-12,2024-12-31,cancelled
9853,9853,2,2023-06-15,,active
9854,9854,1,2021-01-23,2021-03-15,cancelled
9855,9855,1,2017-03-29,,active
9856,9856,2,2026-01-18,2027-07-02,cancelled
9857,9857,1,2018-02-20,,active
9858,9858,1,2021-05-30,,active
9859,9859,2,2020-08-24,,active
9860,9860,1,2023-11-01,,active
9861,9861,3,2018-02-20,,active
9862,9862,1,2016-11-10,2017-03-20,cancelled
9863,9863,3,2019-07-12,,active
9864,9864,2,2018-05-18,2020-10-09,cancelled
9865,9865,1,2020-05-24,,active
9866,9866,1,2026-01-28,,active
9867,9867,1,2023-09-10,,active
9868,9868,4,2019-08-01,2021-04-08,cancelled
9869,9869,4,2020-05-17,,active
9870,9870,1,2019-07-24,,active
9871,9871,1,2019-01-22,,active
9872,9872,1,2016-07-19,,active
9873,9873,4,2016-03-09,,active
9874,9874,2,2018-09-18,2020-02-27,cancelled
9875,9875,1,2023-01-22,,active
9876,9876,1,2022-01-29,2023-12-09,cancelled
9877,9877,2,2022-12-05,,active
9878,9878,2,2020-08-04,,active
9879,9879,2,2021-02-04,,active
9880,9880,2,2017-05-19,,active
9881,9881,1,2024-02-02,2024-07-03,cancelled
9882,9882,3,2016-06-07,,active
9883,9883,2,2016-10-03,2018-10-24,cancelled
9884,9884,2,2025-01-21,,active
9885,9885,1,2021-10-05,,active
9886,9886,3,2021-07-26,,active
9887,9887,1,2025-12-02,,active
9888,9888,1,2020-10-27,,active
9889,9889,2,2016-11-11,,active
9890,9890,3,2017-07-18,,active
9891,9891,1,2019-12-24,,active
9892,9892,1,2016-10-14,2016-12-02,cancelled
9893,9893,3,2021-12-02,,active
9894,9894,4,2022-10-21,,active
9895,9895,1,2020-07-06,,active
9896,9896,4,2018-12-15,,active
9897,9897,2,2019-07-29,,active
9898,9898,1,2017-04-19,,active
9899,9899,1,2023-06-11,,active
9900,9900,4,2016-11-14,,active
9901,9901,2,2021-08-02,,active
9902,9902,2,2021-06-04,2023-04-26,cancelled
9903,9903,2,2018-05-26,,active
9904,9904,1,2016-11-16,2017-06-29,cancelled
9905,9905,2,2016-06-04,,active
9906,9906,3,2025-02-04,,active
9907,9907,2,2022-10-13,2023-12-02,cancelled
9908,9908,1,2021-02-13,,active
9909,9909,2,2023-01-18,,active
9910,9910,1,2019-12-11,,active
9911,9911,2,2024-05-01,2026-01-06,cancelled
9912,9912,1,2016-11-23,2018-06-22,cancelled
9913,9913,2,2023-05-22,2024-04-16,cancelled
9914,9914,2,2020-01-09,,active
9915,9915,1,2021-07-12,,active
9916,9916,2,2020-05-20,,active
9917,9917,2,2024-07-30,,active
9918,9918,2,2021-05-08,2021-11-25,cancelled
9919,9919,2,2021-06-01,,active
9920,9920,4,2022-03-02,2022-12-24,cancelled
9921,9921,2,2023-09-23,2024-12-18,cancelled
9922,9922,3,2016-02-19,2018-05-07,cancelled
9923,9923,1,2024-06-04,2026-11-01,cancelled
9924,9924,2,2022-08-21,,active
9925,9925,4,2019-09-03,,active
9926,9926,2,2024-03-11,2025-07-25,cancelled
9927,9927,1,2023-07-07,,active
9928,9928,4,2017-03-23,,active
9929,9929,3,2018-10-19,,active
9930,9930,3,2025-06-19,2025-09-24,cancelled
9931,9931,2,2022-04-09,,active
9932,9932,3,2017-04-14,,active
9933,9933,4,2020-07-03,,active
9934,9934,3,2017-02-22,2018-09-26,cancelled
9935,9935,4,2024-11-12,,active
9936,9936,3,2023-06-06,,active
9937,9937,2,2025-08-13,,active
9938,9938,2,2018-06-06,,active
9939,9939,1,2020-12-14,2022-09-14,cancelled
9940,9940,1,2016-03-25,2018-06-20,cancelled
9941,9941,4,2022-03-24,,active
9942,9942,4,2019-03-15,,active
9943,9943,1,2022-10-12,,active
9944,9944,2,2020-07-03,,active
9945,9945,4,2025-11-24,2026-10-27,cancelled
9946,9946,3,2020-03-03,2022-08-10,cancelled
9947,9947,2,2016-12-19,2018-06-17,cancelled
9948,9948,2,2020-08-07,,active
9949,9949,1,2016-04-26,,active
9950,9950,1,2018-12-25,,active
9951,9951,2,2025-04-21,,active
9952,9952,2,2023-10-14,,active
9953,9953,3,2020-02-20,,active
9954,9954,4,2016-08-05,,active
9955,9955,4,2020-03-17,,active
9956,9956,1,2020-11-22,,active
9957,9957,2,2025-03-21,2025-11-23,cancelled
9958,9958,3,2022-09-19,,active
9959,9959,1,2016-12-17,,active
9960,9960,2,2020-06-28,,active
9961,9961,1,2024-01-15,2026-05-11,cancelled
9962,9962,3,2024-04-15,,active
9963,9963,1,2018-04-09,,active
9964,9964,3,2019-09-23,,active
9965,9965,3,2025-02-05,2025-10-28,cancelled
9966,9966,2,2019-10-13,,active
9967,9967,1,2023-05-28,,active
9968,9968,1,2021-06-12,,active
9969,9969,2,2025-01-22,,active
9970,9970,1,2022-10-25,2023-01-08,cancelled
9971,9971,1,2021-06-02,,active
9972,9972,1,2020-07-23,2020-11-28,cancelled
9973,9973,3,2016-11-13,,active
9974,9974,2,2020-09-09,,active
9975,9975,3,2021-10-16,,active
9976,9976,4,2021-06-30,,active
9977,9977,2,2019-05-07,2021-03-30,cancelled
9978,9978,3,2020-06-08,2021-06-22,cancelled
9979,9979,3,2017-09-28,2019-07-25,cancelled
9980,9980,1,2019-04-03,,active
9981,9981,1,2017-07-26,2019-11-23,cancelled
9982,9982,3,2016-08-18,,active
9983,9983,2,2019-07-07,2020-04-17,cancelled
9984,9984,3,2022-10-28,,active
9985,9985,1,2019-05-24,,active
9986,9986,3,2019-12-18,,active
9987,9987,2,2019-02-07,,active
9988,9988,4,2021-04-05,,active
9989,9989,3,2017-04-22,,active
9990,9990,3,2025-11-05,,active
9991,9991,4,2017-10-21,,active
9992,9992,2,2018-04-08,2019-10-17,cancelled
9993,9993,2,2020-08-21,,active
9994,9994,2,2019-05-23,,active
9995,9995,2,2020-02-02,,active
9996,9996,3,2021-03-21,,active
9997,9997,3,2018-02-26,,active
9998,9998,4,2018-05-24,2018-11-04,cancelled
9999,9999,1,2018-07-19,2019-11-07,cancelled
10000,10000,4,2020-10-22,2021-04-27,cancelled
10001,10001,1,2018-07-17,,active
10002,10002,2,2023-10-11,,active
10003,10003,2,2021-12-18,,active
10004,10004,3,2019-01-06,2019-09-13,cancelled
10005,10005,2,2018-06-06,2019-12-05,cancelled
10006,10006,1,2024-11-15,,active
10007,10007,1,2016-10-22,,active
10008,10008,3,2022-05-24,,active
10009,10009,3,2017-07-04,2018-01-02,cancelled
10010,10010,3,2022-10-03,,active
10011,10011,2,2016-09-04,,active
10012,10012,1,2020-10-08,,active
10013,10013,2,2019-07-12,,active
10014,10014,2,2020-03-27,2021-09-28,cancelled
10015,10015,2,2019-04-25,,active
10016,10016,1,2020-09-14,,active
10017,10017,4,2018-05-26,,active
10018,10018,4,2017-12-29,2019-09-25,cancelled
10019,10019,2,2016-12-10,,active
10020,10020,2,2024-06-16,,active
10021,10021,1,2016-06-01,2016-12-07,cancelled
10022,10022,2,2025-05-05,,active
10023,10023,4,2016-08-13,2018-07-28,cancelled
10024,10024,4,2016-05-12,,active
10025,10025,2,2019-10-31,2021-02-02,cancelled
10026,10026,1,2021-03-28,,active
10027,10027,2,2024-07-20,,active
10028,10028,4,2016-09-10,2017-11-23,cancelled
10029,10029,2,2016-09-06,,active
10030,10030,3,2019-02-04,,active
10031,10031,2,2025-09-01,,active
10032,10032,1,2021-03-29,,active
10033,10033,2,2021-10-07,,active
10034,10034,1,2025-11-05,2026-01-10,cancelled
10035,10035,4,2021-10-21,,active
10036,10036,2,2021-01-24,,active
10037,10037,3,2019-07-09,,active
10038,10038,3,2025-12-18,,active
10039,10039,1,2023-08-09,,active
10040,10040,2,2018-10-11,,active
10041,10041,1,2024-09-16,2026-11-23,cancelled
10042,10042,1,2020-07-20,,active
10043,10043,4,2016-05-12,,active
10044,10044,1,2026-02-26,2027-03-20,cancelled
10045,10045,4,2021-09-16,,active
10046,10046,1,2016-12-10,2019-03-09,cancelled
10047,10047,2,2017-07-20,,active
10048,10048,1,2023-02-17,2024-04-09,cancelled
10049,10049,2,2017-03-14,,active
10050,10050,4,2019-05-02,,active
10051,10051,1,2018-02-17,,active
10052,10052,4,2025-07-10,,active
10053,10053,1,2024-07-28,2025-09-14,cancelled
10054,10054,4,2022-03-21,,active
10055,10055,1,2018-05-29,,active
10056,10056,1,2016-04-02,,active
10057,10057,3,2021-07-11,,active
10058,10058,2,2021-08-26,,active
10059,10059,2,2018-10-16,,active
10060,10060,2,2025-09-29,,active
10061,10061,1,2019-05-21,2020-01-25,cancelled
10062,10062,1,2018-01-04,,active
10063,10063,3,2024-11-29,,active
10064,10064,2,2023-01-07,2023-04-28,cancelled
10065,10065,1,2023-02-17,2024-01-27,cancelled
10066,10066,4,2023-02-24,,active
10067,10067,2,2017-03-11,2018-07-02,cancelled
10068,10068,4,2016-07-18,,active
10069,10069,2,2022-05-26,,active
10070,10070,2,2019-04-30,,active
10071,10071,2,2022-09-28,2024-07-09,cancelled
10072,10072,3,2022-10-22,2023-04-28,cancelled
10073,10073,2,2024-05-31,,active
10074,10074,1,2024-11-02,2025-01-09,cancelled
10075,10075,1,2016-05-31,,active
10076,10076,1,2020-09-26,,active
10077,10077,3,2022-12-09,,active
10078,10078,2,2016-08-01,2017-09-12,cancelled
10079,10079,4,2018-04-02,2019-01-25,cancelled
10080,10080,1,2022-02-06,,active
10081,10081,1,2017-08-11,,active
10082,10082,3,2022-03-19,2023-06-04,cancelled
10083,10083,2,2020-07-09,,active
10084,10084,1,2019-06-29,2019-12-06,cancelled
10085,10085,3,2024-04-23,,active
10086,10086,1,2018-12-02,,active
10087,10087,2,2023-12-12,,active
10088,10088,2,2020-08-08,2021-10-12,cancelled
10089,10089,2,2024-12-13,,active
10090,10090,3,2022-05-09,2023-04-14,cancelled
10091,10091,2,2019-12-25,,active
10092,10092,4,2017-04-12,,active
10093,10093,1,2020-12-11,,active
10094,10094,1,2020-05-03,2021-09-17,cancelled
10095,10095,1,2016-08-01,,active
10096,10096,1,2018-07-16,2020-12-17,cancelled
10097,10097,3,2018-05-06,,active
10098,10098,2,2024-03-09,,active
10099,10099,2,2019-04-21,2020-02-14,cancelled
10100,10100,3,2021-05-11,,active
10101,10101,2,2023-07-14,2023-11-08,cancelled
10102,10102,1,2023-10-02,,active
10103,10103,3,2016-08-17,,active
10104,10104,3,2020-12-03,,active
10105,10105,3,2017-10-17,,active
10106,10106,1,2016-04-10,,active
10107,10107,2,2025-11-10,,active
10108,10108,1,2019-09-16,,active
10109,10109,3,2018-01-20,,active
10110,10110,1,2024-02-19,,active
10111,10111,1,2024-05-22,2025-01-09,cancelled
10112,10112,3,2026-01-07,2027-09-04,cancelled
10113,10113,2,2024-07-15,2025-07-30,cancelled
10114,10114,4,2019-07-10,,active
10115,10115,2,2016-05-04,2018-01-25,cancelled
10116,10116,2,2019-02-26,,active
10117,10117,1,2020-12-29,,active
10118,10118,2,2017-04-21,,active
10119,10119,3,2016-08-15,,active
10120,10120,2,2017-04-11,,active
10121,10121,2,2020-07-07,2021-02-24,cancelled
10122,10122,1,2024-06-19,,active
10123,10123,3,2020-11-02,2022-04-01,cancelled
10124,10124,1,2023-01-29,2024-01-29,cancelled
10125,10125,2,2022-11-27,,active
10126,10126,3,2025-01-22,,active
10127,10127,1,2023-08-14,,active
10128,10128,4,2023-03-27,2025-01-27,cancelled
10129,10129,2,2018-04-27,,active
10130,10130,2,2017-11-24,,active
10131,10131,2,2021-07-08,,active
10132,10132,2,2019-10-17,2020-05-24,cancelled
10133,10133,3,2022-02-15,,active
10134,10134,1,2016-09-07,,active
10135,10135,1,2023-08-30,,active
10136,10136,2,2021-11-12,,active
10137,10137,2,2019-06-26,2020-12-07,cancelled
10138,10138,4,2019-01-25,2021-01-25,cancelled
10139,10139,4,2025-11-21,2027-06-20,cancelled
10140,10140,2,2020-07-22,,active
10141,10141,2,2018-11-18,2019-08-06,cancelled
10142,10142,2,2025-03-09,,active
10143,10143,1,2021-05-15,,active
10144,10144,4,2023-08-03,,active
10145,10145,1,2016-07-22,,active
10146,10146,2,2021-02-17,,active
10147,10147,2,2021-12-10,2022-03-21,cancelled
10148,10148,2,2017-12-31,,active
10149,10149,2,2023-02-10,2023-05-05,cancelled
10150,10150,4,2017-01-29,,active
10151,10151,1,2025-11-10,,active
10152,10152,4,2019-03-23,,active
10153,10153,4,2016-11-03,,active
10154,10154,1,2021-11-01,,active
10155,10155,3,2018-05-04,2019-11-25,cancelled
10156,10156,1,2017-12-12,,active
10157,10157,2,2019-01-22,,active
10158,10158,3,2016-09-08,,active
10159,10159,1,2019-04-12,2019-08-15,cancelled
10160,10160,1,2024-01-24,2026-06-01,cancelled
10161,10161,1,2019-03-23,,active
10162,10162,2,2022-02-21,2024-02-02,cancelled
10163,10163,2,2020-09-24,,active
10164,10164,3,2021-01-17,,active
10165,10165,2,2023-11-26,2024-04-15,cancelled
10166,10166,2,2021-10-26,2022-06-29,cancelled
10167,10167,4,2021-02-13,,active
10168,10168,1,2022-11-08,,active
10169,10169,1,2019-10-19,,active
10170,10170,2,2017-11-27,,active
10171,10171,4,2025-12-31,,active
10172,10172,2,2018-12-26,,active
10173,10173,2,2021-01-19,,active
10174,10174,2,2019-04-30,,active
10175,10175,2,2020-05-22,,active
10176,10176,2,2018-12-31,2020-06-20,cancelled
10177,10177,4,2021-05-29,,active
10178,10178,1,2025-11-17,,active
10179,10179,3,2022-08-29,,active
10180,10180,3,2016-10-03,2018-07-31,cancelled
10181,10181,1,2023-06-01,,active
10182,10182,2,2021-02-21,,active
10183,10183,1,2019-06-27,,active
10184,10184,4,2016-09-08,,active
10185,10185,3,2019-01-18,,active
10186,10186,4,2020-10-21,,active
10187,10187,1,2022-11-12,,active
10188,10188,2,2017-08-02,,active
10189,10189,1,2022-10-26,,active
10190,10190,1,2024-06-09,,active
10191,10191,2,2024-10-14,2026-10-28,cancelled
10192,10192,3,2023-11-17,,active
10193,10193,4,2021-02-02,,active
10194,10194,2,2018-07-22,2020-04-18,cancelled
10195,10195,4,2023-09-12,,active
10196,10196,1,2017-08-09,,active
10197,10197,2,2022-04-30,,active
10198,10198,1,2020-03-09,2022-04-12,cancelled
10199,10199,1,2020-02-28,2022-03-11,cancelled
10200,10200,3,2019-06-04,,active
10201,10201,4,2022-02-14,,active
10202,10202,2,2025-01-02,,active
10203,10203,1,2016-07-21,,active
10204,10204,1,2019-04-12,,active
10205,10205,1,2019-07-17,2021-06-28,cancelled
10206,10206,1,2016-04-14,,active
10207,10207,1,2023-11-15,,active
10208,10208,1,2024-03-02,,active
10209,10209,2,2020-01-20,,active
10210,10210,1,2024-09-09,,active
10211,10211,4,2024-08-27,,active
10212,10212,2,2020-04-23,,active
10213,10213,4,2019-10-02,2021-11-27,cancelled
10214,10214,2,2024-11-17,,active
10215,10215,1,2024-09-22,,active
10216,10216,4,2024-09-14,,active
10217,10217,1,2025-04-02,,active
10218,10218,4,2020-02-06,,active
10219,10219,3,2021-04-15,2023-04-05,cancelled
10220,10220,4,2020-07-08,2022-06-19,cancelled
10221,10221,1,2024-05-09,,active
10222,10222,3,2022-01-26,,active
10223,10223,1,2025-12-25,,active
10224,10224,4,2023-08-31,,active
10225,10225,1,2021-11-14,2022-02-25,cancelled
10226,10226,3,2016-03-22,,active
10227,10227,3,2021-08-20,,active
10228,10228,3,2016-03-24,,active
10229,10229,3,2018-08-31,2019-10-28,cancelled
10230,10230,1,2024-04-22,,active
10231,10231,2,2018-06-20,2019-01-30,cancelled
10232,10232,2,2018-03-11,2020-01-12,cancelled
10233,10233,2,2021-09-25,,active
10234,10234,1,2019-11-19,,active
10235,10235,2,2017-03-21,,active
10236,10236,2,2022-03-30,,active
10237,10237,1,2022-08-16,,active
10238,10238,1,2022-08-04,,active
10239,10239,2,2022-01-17,2023-08-16,cancelled
10240,10240,1,2016-04-05,,active
10241,10241,2,2021-03-11,,active
10242,10242,2,2018-03-21,,active
10243,10243,2,2019-03-18,,active
10244,10244,4,2017-12-19,,active
10245,10245,1,2024-11-07,,active
10246,10246,3,2016-08-15,,active
10247,10247,1,2021-09-20,,active
10248,10248,3,2025-04-27,,active
10249,10249,3,2019-08-23,,active
10250,10250,3,2019-09-01,,active
10251,10251,3,2023-06-10,2024-05-21,cancelled
10252,10252,3,2017-03-28,2018-07-07,cancelled
10253,10253,1,2017-04-03,,active
10254,10254,1,2022-01-28,,active
10255,10255,2,2020-07-25,,active
10256,10256,1,2024-10-08,,active
10257,10257,2,2023-02-24,,active
10258,10258,2,2016-09-26,2018-03-03,cancelled
10259,10259,2,2020-07-08,,active
10260,10260,1,2024-11-06,,active
10261,10261,2,2023-03-18,,active
10262,10262,1,2024-11-20,,active
10263,10263,2,2021-02-07,,active
10264,10264,3,2020-06-03,,active
10265,10265,2,2024-12-03,2025-11-29,cancelled
10266,10266,2,2021-01-21,,active
10267,10267,1,2016-05-05,,active
10268,10268,2,2024-05-23,,active
10269,10269,2,2024-02-29,2025-07-09,cancelled
10270,10270,4,2023-04-12,,active
10271,10271,2,2017-06-19,,active
10272,10272,3,2021-04-13,,active
10273,10273,1,2023-11-11,,active
10274,10274,2,2017-01-23,,active
10275,10275,4,2017-03-22,2019-03-13,cancelled
10276,10276,1,2023-09-09,,active
10277,10277,2,2025-08-14,,active
10278,10278,2,2018-03-07,,active
10279,10279,4,2018-03-13,,active
10280,10280,1,2022-10-10,,active
10281,10281,2,2025-05-19,,active
10282,10282,1,2024-01-13,,active
10283,10283,2,2023-08-16,,active
10284,10284,1,2017-09-07,,active
10285,10285,4,2022-02-26,,active
10286,10286,2,2024-10-29,,active
10287,10287,2,2019-04-17,,active
10288,10288,3,2023-05-24,,active
10289,10289,1,2022-04-03,,active
10290,10290,4,2017-12-17,2019-10-29,cancelled
10291,10291,2,2020-05-16,,active
10292,10292,1,2025-12-23,2027-01-14,cancelled
10293,10293,1,2019-12-17,,active
10294,10294,1,2017-10-22,,active
10295,10295,1,2022-06-10,2023-11-03,cancelled
10296,10296,3,2021-10-29,2023-10-27,cancelled
10297,10297,4,2016-12-16,,active
10298,10298,2,2018-05-15,2019-07-24,cancelled
10299,10299,1,2017-02-27,,active
10300,10300,4,2021-10-23,,active
10301,10301,4,2019-08-01,2020-09-06,cancelled
10302,10302,4,2017-07-23,,active
10303,10303,2,2017-05-18,,active
10304,10304,1,2016-09-06,2017-04-01,cancelled
10305,10305,1,2018-07-15,2019-10-16,cancelled
10306,10306,1,2021-05-28,2022-02-28,cancelled
10307,10307,3,2024-05-13,,active
10308,10308,2,2019-07-12,,active
10309,10309,1,2020-01-25,,active
10310,10310,4,2023-09-03,,active
10311,10311,4,2016-02-21,,active
10312,10312,2,2017-10-25,,active
10313,10313,1,2020-01-28,,active
10314,10314,3,2016-10-28,,active
10315,10315,2,2024-11-09,2027-04-18,cancelled
10316,10316,4,2021-07-19,,active
10317,10317,3,2019-03-14,,active
10318,10318,1,2017-09-20,2017-10-21,cancelled
10319,10319,1,2023-09-17,,active
10320,10320,1,2021-08-01,,active
10321,10321,2,2016-08-08,,active
10322,10322,1,2021-02-23,,active
10323,10323,1,2022-09-02,,active
10324,10324,1,2025-08-17,,active
10325,10325,2,2021-12-21,,active
10326,10326,2,2025-09-10,,active
10327,10327,1,2019-08-27,,active
10328,10328,3,2020-06-12,,active
10329,10329,1,2019-07-14,,active
10330,10330,4,2018-02-28,,active
10331,10331,4,2019-06-14,2021-07-19,cancelled
10332,10332,3,2016-11-01,,active
10333,10333,1,2018-01-08,,active
10334,10334,2,2025-03-16,2027-02-20,cancelled
10335,10335,4,2023-07-14,,active
10336,10336,1,2025-02-28,,active
10337,10337,4,2018-02-03,,active
10338,10338,1,2017-03-03,,active
10339,10339,3,2020-04-15,,active
10340,10340,4,2016-04-02,,active
10341,10341,1,2022-03-10,,active
10342,10342,2,2023-05-10,,active
10343,10343,4,2019-05-01,2020-05-02,cancelled
10344,10344,3,2025-01-30,,active
10345,10345,4,2018-11-27,,active
10346,10346,3,2020-08-18,,active
10347,10347,4,2022-01-03,2022-04-27,cancelled
10348,10348,4,2016-07-12,,active
